record_type,game,patch,steam_build_id,race,race_slug,faction_key,faction_name,culture_key,subculture_key,feature_forest_key,variant_key,variant_status,applicability_basis,campaign_key,node_set_key,set_faction_key,set_culture_key,set_subculture_key,set_campaign_key,node_key,node_faction_key,node_campaign_key,technology_key,technology_name,technology_short_description,technology_long_description,effect_key,effect_scope,effect_value,effect_description,effect_additional_tooltip,node_set_name,node_set_tooltip,ui_group_name,ui_group_description,ui_tab_name,ui_tab_tooltip,lock_reason,ancillary_granted_text,required_technology_key,parent_node_key,child_node_key,link_type,classification,source_table,source_path,source_row_number,source_key,script_path,script_line,script_operation,script_evidence,script_applicability,script_resolution,set_colour_hex,node_indent,node_tier,research_points_required,cost_per_round,food_cost,ui_group_key,resource_cost_key,required_parents,node_pixel_offset_x,node_pixel_offset_y,technology_building_level,technology_position_index,technology_icon_name,technology_mp_available_early,technology_mp_available_late,technology_info_pic,technology_unique_index,technology_is_civil,technology_is_engineering,technology_is_military,technology_is_hidden,link_initial_descent_tiers,link_parent_link_position,link_child_link_position,link_parent_link_position_offset,link_child_link_position_offset,link_visible_in_ui,required_building_level_key,ancillary_key,character_trait_level_key,effect_list_key,initiative_key,initiative_visible_in_ui,unit_upgrade_key,mercenary_key,mercenary_group,mercenary_initial_unit_count,mercenary_pool,unlock_faction_key,unlock_subculture_key,resource_cost_treasury_cost,resource_cost_expenditure_type,resource_cost_income_type,resource_cost_expenditure_type_when_regular,resource_cost_income_type_when_regular,pooled_cost_pooled_resource_factor,pooled_cost_amount,pooled_cost_context,pooled_cost_ui_resource_transaction_pooled_resource,pooled_resource_factor_key,resource_factor_factor,pooled_resource_key,resource_factor_minimum,resource_factor_maximum,resource_factor_specific_faction_set,group_optional_background_image,group_colour_hex,group_bounds_bottom_right_node,group_bounds_top_left_node,group_bounds_optional_top_right_node,group_bounds_optional_bottom_left_node,ui_tab_key,tab_sort_order,tab_tier_offset,module_max_tier,effect_bundle_key,module_min_tier,category_effect_advancement_stage,effect_definition_icon,effect_definition_priority,effect_definition_icon_negative,effect_definition_category,effect_definition_is_positive_value_good
faction,warhammer_3,8.1.1,24237342,Norsca,norsca,wh3_dlc27_nor_sayl,Dolgan,wh_dlc08_nor_norsca,wh_dlc08_sc_nor_norsca,LOCKED_STANDARD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,has_database_tree,factions_tables,db/factions_tables/data__.tsv,368,wh3_dlc27_nor_sayl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node_set,warhammer_3,8.1.1,24237342,Norsca,norsca,wh3_dlc27_nor_sayl,Dolgan,wh_dlc08_nor_norsca,wh_dlc08_sc_nor_norsca,LOCKED_STANDARD,nor_mil@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,nor_mil,,wh_dlc08_nor_norsca,,,,,,,,,,,,,,,Norscan Tech,Norscan Tech,,,,,,,,,,,,technology_node_sets_tables,db/technology_node_sets_tables/data__.tsv,25,nor_mil,,,,,,,FFB62F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
effect,warhammer_3,8.1.1,24237342,Norsca,norsca,wh3_dlc27_nor_sayl,Dolgan,wh_dlc08_nor_norsca,wh_dlc08_sc_nor_norsca,LOCKED_STANDARD,nor_mil@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,nor_mil,,wh_dlc08_nor_norsca,,,wh3_dlc27_tech_nor_culture_09,,,wh3_main_ie_tech_nor_darklands_hate_cathay,Collapse of Grand Cathay,"Let them build their Bastion; let them muster their pampered peoples. In time, all shall be rubble and corpses.",,wh3_dlc27_effect_attribute_enable_spell_mastery_nor_shamans,faction_to_character_own_unseen,1.0000,Attribute: Mastery of Elemental Winds for all spellcasters,,Norscan Tech,Norscan Tech,,,,,,,,,,,,technology_effects_junction_tables,db/technology_effects_junction_tables/data__.tsv,2156,wh3_main_ie_tech_nor_darklands_hate_cathay|wh3_dlc27_effect_attribute_enable_spell_mastery_nor_shamans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,attribute_mastery_of_elemental_winds.png,1,attribute_mastery_of_elemental_winds.png,battle,true
effect,warhammer_3,8.1.1,24237342,Norsca,norsca,wh3_dlc27_nor_sayl,Dolgan,wh_dlc08_nor_norsca,wh_dlc08_sc_nor_norsca,LOCKED_STANDARD,nor_mil@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,nor_mil,,wh_dlc08_nor_norsca,,,wh3_dlc27_tech_nor_culture_09,,,wh3_main_ie_tech_nor_darklands_hate_cathay,Collapse of Grand Cathay,"Let them build their Bastion; let them muster their pampered peoples. In time, all shall be rubble and corpses.",,wh3_dlc27_effect_attribute_enable_vanguard_deployment_vs_cth,faction_to_force_own_unseen,1.0000,Attribute: Vanguard Deployment when fighting against Cathay,,Norscan Tech,Norscan Tech,,,,,,,,,,,,technology_effects_junction_tables,db/technology_effects_junction_tables/data__.tsv,2157,wh3_main_ie_tech_nor_darklands_hate_cathay|wh3_dlc27_effect_attribute_enable_vanguard_deployment_vs_cth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,attribute_guerrilla_deploy.png,10,attribute_guerrilla_deploy.png,battle,true
effect,warhammer_3,8.1.1,24237342,Norsca,norsca,wh3_dlc27_nor_sayl,Dolgan,wh_dlc08_nor_norsca,wh_dlc08_sc_nor_norsca,LOCKED_STANDARD,nor_mil@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,nor_mil,,wh_dlc08_nor_norsca,,,wh3_dlc27_tech_nor_culture_09,,,wh3_main_ie_tech_nor_darklands_hate_cathay,Collapse of Grand Cathay,"Let them build their Bastion; let them muster their pampered peoples. In time, all shall be rubble and corpses.",,wh3_dlc27_effect_building_construction_cost_mod_defence,faction_to_region_own_unseen,-50.0000,Construction cost: %+n% for Garrison buildings,,Norscan Tech,Norscan Tech,,,,,,,,,,,,technology_effects_junction_tables,db/technology_effects_junction_tables/data__.tsv,2158,wh3_main_ie_tech_nor_darklands_hate_cathay|wh3_dlc27_effect_building_construction_cost_mod_defence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,treasury.png,101,treasury.png,campaign,false
script_lock,warhammer_3,8.1.1,24237342,Norsca,norsca,wh3_dlc27_nor_sayl,Dolgan,wh_dlc08_nor_norsca,wh_dlc08_sc_nor_norsca,LOCKED_STANDARD,nor_mil@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,nor_mil,,wh_dlc08_nor_norsca,,,wh3_dlc27_tech_nor_culture_09,,,wh3_main_ie_tech_nor_darklands_hate_cathay,Collapse of Grand Cathay,"Let them build their Bastion; let them muster their pampered peoples. In time, all shall be rubble and corpses.",,,,,,,Norscan Tech,Norscan Tech,,,,,[[col:red]]Win %d battles against  Grand Cathay.[[/col]]\\n[[col:yellow]]Current amount: %d[[/col]]\\n[[col:red]]Or occupy Wei-Jin.[[/col]],,,,,,,technology_script_lock_reasons_tables,db/technology_script_lock_reasons_tables/data__.tsv,44,wh3_main_ie_tech_nor_darklands_hate_cathay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tab_membership,warhammer_3,8.1.1,24237342,Norsca,norsca,wh3_dlc27_nor_sayl,Dolgan,wh_dlc08_nor_norsca,wh_dlc08_sc_nor_norsca,LOCKED_STANDARD,nor_mil@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,nor_mil,,wh_dlc08_nor_norsca,,,wh3_dlc27_tech_nor_culture_09,,,wh3_main_ie_tech_nor_darklands_hate_cathay,Collapse of Grand Cathay,"Let them build their Bastion; let them muster their pampered peoples. In time, all shall be rubble and corpses.",,,,,,,Norscan Tech,Norscan Tech,,,,,,,,,,,,technology_ui_tabs_to_technology_nodes_junctions_tables,db/technology_ui_tabs_to_technology_nodes_junctions_tables/data__.tsv,656,wh3_dlc27_tech_nor_culture_09|nor_world,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nor_world,,,,,,,,,,,
node,warhammer_3,8.1.1,24237342,Norsca,norsca,wh3_dlc27_nor_sayl,Dolgan,wh_dlc08_nor_norsca,wh_dlc08_sc_nor_norsca,LOCKED_STANDARD,nor_mil@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,nor_mil,,wh_dlc08_nor_norsca,,,wh3_dlc27_tech_nor_culture_10,,,wh3_main_ie_tech_nor_darklands_hate_ogre_kingdoms,Smashing the Ogre Kingdoms,So fat and satisfied – their dedication to the Great Maw blinds them from the truth marching to their mawstep.,,,,,,,Norscan Tech,Norscan Tech,,,,,,,,,,,structural_node,technology_nodes_tables,db/technology_nodes_tables/data__.tsv,1188,wh3_dlc27_tech_nor_culture_10,,,,,,,,7,30,100,0,0,nor_east,,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
technology,warhammer_3,8.1.1,24237342,Norsca,norsca,wh3_dlc27_nor_sayl,Dolgan,wh_dlc08_nor_norsca,wh_dlc08_sc_nor_norsca,LOCKED_STANDARD,nor_mil@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,nor_mil,,wh_dlc08_nor_norsca,,,wh3_dlc27_tech_nor_culture_10,,,wh3_main_ie_tech_nor_darklands_hate_ogre_kingdoms,Smashing the Ogre Kingdoms,So fat and satisfied – their dedication to the Great Maw blinds them from the truth marching to their mawstep.,,,,,,,Norscan Tech,Norscan Tech,,,,,,,,,,,,technologies_tables,db/technologies_tables/data__.tsv,1048,wh3_main_ie_tech_nor_darklands_hate_ogre_kingdoms,,,,,,,,,,,,,,,,,,wh_main_chs_port_ruin,1,tech_dlc08_nor_smashing_the_ogre_kingdoms,false,false,,1817632560,false,false,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
effect,warhammer_3,8.1.1,24237342,Norsca,norsca,wh3_dlc27_nor_sayl,Dolgan,wh_dlc08_nor_norsca,wh_dlc08_sc_nor_norsca,LOCKED_STANDARD,nor_mil@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,nor_mil,,wh_dlc08_nor_norsca,,,wh3_dlc27_tech_nor_culture_10,,,wh3_main_ie_tech_nor_darklands_hate_ogre_kingdoms,Smashing the Ogre Kingdoms,So fat and satisfied – their dedication to the Great Maw blinds them from the truth marching to their mawstep.,,wh3_dlc27_effect_force_stat_unit_mass_monsters_nor,faction_to_force_own_unseen,20.0000,Unit mass: %+n% for Norscan Monster units,,Norscan Tech,Norscan Tech,,,,,,,,,,,,technology_effects_junction_tables,db/technology_effects_junction_tables/data__.tsv,2162,wh3_main_ie_tech_nor_darklands_hate_ogre_kingdoms|wh3_dlc27_effect_force_stat_unit_mass_monsters_nor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mass.png,430,mass.png,battle,true
effect,warhammer_3,8.1.1,24237342,Norsca,norsca,wh3_dlc27_nor_sayl,Dolgan,wh_dlc08_nor_norsca,wh_dlc08_sc_nor_norsca,LOCKED_STANDARD,nor_mil@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,nor_mil,,wh_dlc08_nor_norsca,,,wh3_dlc27_tech_nor_culture_10,,,wh3_main_ie_tech_nor_darklands_hate_ogre_kingdoms,Smashing the Ogre Kingdoms,So fat and satisfied – their dedication to the Great Maw blinds them from the truth marching to their mawstep.,,wh3_main_effect_force_stat_bonus_vs_large_vs_ogres,faction_to_force_own_unseen,8.0000,Bonus vs Large: %+n when fighting against Ogres,,Norscan Tech,Norscan Tech,,,,,,,,,,,,technology_effects_junction_tables,db/technology_effects_junction_tables/data__.tsv,2163,wh3_main_ie_tech_nor_darklands_hate_ogre_kingdoms|wh3_main_effect_force_stat_bonus_vs_large_vs_ogres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bonus_vs_large.png,491,bonus_vs_large.png,battle,true
effect,warhammer_3,8.1.1,24237342,Norsca,norsca,wh3_dlc27_nor_sayl,Dolgan,wh_dlc08_nor_norsca,wh_dlc08_sc_nor_norsca,LOCKED_STANDARD,nor_mil@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,nor_mil,,wh_dlc08_nor_norsca,,,wh3_dlc27_tech_nor_culture_10,,,wh3_main_ie_tech_nor_darklands_hate_ogre_kingdoms,Smashing the Ogre Kingdoms,So fat and satisfied – their dedication to the Great Maw blinds them from the truth marching to their mawstep.,,wh_dlc08_effect_force_stat_melee_attack_war_mammoth,faction_to_force_own_unseen,8.0000,Melee attack: %+n for Mammoth units,,Norscan Tech,Norscan Tech,,,,,,,,,,,,technology_effects_junction_tables,db/technology_effects_junction_tables/data__.tsv,2164,wh3_main_ie_tech_nor_darklands_hate_ogre_kingdoms|wh_dlc08_effect_force_stat_melee_attack_war_mammoth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,melee.png,431,melee.png,battle,true
script_lock,warhammer_3,8.1.1,24237342,Norsca,norsca,wh3_dlc27_nor_sayl,Dolgan,wh_dlc08_nor_norsca,wh_dlc08_sc_nor_norsca,LOCKED_STANDARD,nor_mil@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,nor_mil,,wh_dlc08_nor_norsca,,,wh3_dlc27_tech_nor_culture_10,,,wh3_main_ie_tech_nor_darklands_hate_ogre_kingdoms,Smashing the Ogre Kingdoms,So fat and satisfied – their dedication to the Great Maw blinds them from the truth marching to their mawstep.,,,,,,,Norscan Tech,Norscan Tech,,,,,[[col:red]]Win %d battles against the Ogre Kingdoms.[[/col]]\\n[[col:yellow]]Current amount: %d[[/col]]\\n[[col:red]]Or occupy Great Hall of Greasus.[[/col]],,,,,,,technology_script_lock_reasons_tables,db/technology_script_lock_reasons_tables/data__.tsv,46,wh3_main_ie_tech_nor_darklands_hate_ogre_kingdoms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tab_membership,warhammer_3,8.1.1,24237342,Norsca,norsca,wh3_dlc27_nor_sayl,Dolgan,wh_dlc08_nor_norsca,wh_dlc08_sc_nor_norsca,LOCKED_STANDARD,nor_mil@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,nor_mil,,wh_dlc08_nor_norsca,,,wh3_dlc27_tech_nor_culture_10,,,wh3_main_ie_tech_nor_darklands_hate_ogre_kingdoms,Smashing the Ogre Kingdoms,So fat and satisfied – their dedication to the Great Maw blinds them from the truth marching to their mawstep.,,,,,,,Norscan Tech,Norscan Tech,,,,,,,,,,,,technology_ui_tabs_to_technology_nodes_junctions_tables,db/technology_ui_tabs_to_technology_nodes_junctions_tables/data__.tsv,657,wh3_dlc27_tech_nor_culture_10|nor_world,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nor_world,,,,,,,,,,,
dependency_link,warhammer_3,8.1.1,24237342,Norsca,norsca,wh3_dlc27_nor_sayl,Dolgan,wh_dlc08_nor_norsca,wh_dlc08_sc_nor_norsca,LOCKED_STANDARD,nor_mil@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,nor_mil,,wh_dlc08_nor_norsca,,,,,,,,,,,,,,,Norscan Tech,Norscan Tech,,,,,,,,wh3_dlc27_tech_nor_cam_army_01,wh3_dlc27_tech_nor_cam_army_02,node_parent,endpoint_resolved,technology_node_links_tables,db/technology_node_links_tables/data__.tsv,1014,wh3_dlc27_tech_nor_cam_army_02|wh3_dlc27_tech_nor_cam_army_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,4,0.0000,0.0000,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dependency_link,warhammer_3,8.1.1,24237342,Norsca,norsca,wh3_dlc27_nor_sayl,Dolgan,wh_dlc08_nor_norsca,wh_dlc08_sc_nor_norsca,LOCKED_STANDARD,nor_mil@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,nor_mil,,wh_dlc08_nor_norsca,,,,,,,,,,,,,,,Norscan Tech,Norscan Tech,,,,,,,,wh3_dlc27_tech_nor_cam_army_01,wh3_dlc27_tech_nor_cam_army_04,node_parent,endpoint_resolved,technology_node_links_tables,db/technology_node_links_tables/data__.tsv,1015,wh3_dlc27_tech_nor_cam_army_04|wh3_dlc27_tech_nor_cam_army_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,4,0.0000,0.0000,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dependency_link,warhammer_3,8.1.1,24237342,Norsca,norsca,wh3_dlc27_nor_sayl,Dolgan,wh_dlc08_nor_norsca,wh_dlc08_sc_nor_norsca,LOCKED_STANDARD,nor_mil@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,nor_mil,,wh_dlc08_nor_norsca,,,,,,,,,,,,,,,Norscan Tech,Norscan Tech,,,,,,,,wh3_dlc27_tech_nor_cam_army_01,wh3_dlc27_tech_nor_cam_army_06,node_parent,endpoint_resolved,technology_node_links_tables,db/technology_node_links_tables/data__.tsv,1016,wh3_dlc27_tech_nor_cam_army_06|wh3_dlc27_tech_nor_cam_army_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,4,0.0000,0.0000,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dependency_link,warhammer_3,8.1.1,24237342,Norsca,norsca,wh3_dlc27_nor_sayl,Dolgan,wh_dlc08_nor_norsca,wh_dlc08_sc_nor_norsca,LOCKED_STANDARD,nor_mil@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,nor_mil,,wh_dlc08_nor_norsca,,,,,,,,,,,,,,,Norscan Tech,Norscan Tech,,,,,,,,wh3_dlc27_tech_nor_cam_army_02,wh3_dlc27_tech_nor_cam_army_03,node_parent,endpoint_resolved,technology_node_links_tables,db/technology_node_links_tables/data__.tsv,1017,wh3_dlc27_tech_nor_cam_army_03|wh3_dlc27_tech_nor_cam_army_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,4,0.0000,0.0000,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dependency_link,warhammer_3,8.1.1,24237342,Norsca,norsca,wh3_dlc27_nor_sayl,Dolgan,wh_dlc08_nor_norsca,wh_dlc08_sc_nor_norsca,LOCKED_STANDARD,nor_mil@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,nor_mil,,wh_dlc08_nor_norsca,,,,,,,,,,,,,,,Norscan Tech,Norscan Tech,,,,,,,,wh3_dlc27_tech_nor_cam_army_03,wh3_dlc27_tech_nor_cam_army_08,node_parent,endpoint_resolved,technology_node_links_tables,db/technology_node_links_tables/data__.tsv,1018,wh3_dlc27_tech_nor_cam_army_08|wh3_dlc27_tech_nor_cam_army_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,4,0.0000,0.0000,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dependency_link,warhammer_3,8.1.1,24237342,Norsca,norsca,wh3_dlc27_nor_sayl,Dolgan,wh_dlc08_nor_norsca,wh_dlc08_sc_nor_norsca,LOCKED_STANDARD,nor_mil@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,nor_mil,,wh_dlc08_nor_norsca,,,,,,,,,,,,,,,Norscan Tech,Norscan Tech,,,,,,,,wh3_dlc27_tech_nor_cam_army_04,wh3_dlc27_tech_nor_cam_army_05,node_parent,endpoint_resolved,technology_node_links_tables,db/technology_node_links_tables/data__.tsv,1019,wh3_dlc27_tech_nor_cam_army_05|wh3_dlc27_tech_nor_cam_army_04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,4,0.0000,0.0000,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dependency_link,warhammer_3,8.1.1,24237342,Norsca,norsca,wh3_dlc27_nor_sayl,Dolgan,wh_dlc08_nor_norsca,wh_dlc08_sc_nor_norsca,LOCKED_STANDARD,nor_mil@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,nor_mil,,wh_dlc08_nor_norsca,,,,,,,,,,,,,,,Norscan Tech,Norscan Tech,,,,,,,,wh3_dlc27_tech_nor_cam_army_05,wh3_dlc27_tech_nor_cam_army_08,node_parent,endpoint_resolved,technology_node_links_tables,db/technology_node_links_tables/data__.tsv,1020,wh3_dlc27_tech_nor_cam_army_08|wh3_dlc27_tech_nor_cam_army_05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,4,0.0000,0.0000,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dependency_link,warhammer_3,8.1.1,24237342,Norsca,norsca,wh3_dlc27_nor_sayl,Dolgan,wh_dlc08_nor_norsca,wh_dlc08_sc_nor_norsca,LOCKED_STANDARD,nor_mil@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,nor_mil,,wh_dlc08_nor_norsca,,,,,,,,,,,,,,,Norscan Tech,Norscan Tech,,,,,,,,wh3_dlc27_tech_nor_cam_army_06,wh3_dlc27_tech_nor_cam_army_07,node_parent,endpoint_resolved,technology_node_links_tables,db/technology_node_links_tables/data__.tsv,1021,wh3_dlc27_tech_nor_cam_army_07|wh3_dlc27_tech_nor_cam_army_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,4,0.0000,0.0000,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dependency_link,warhammer_3,8.1.1,24237342,Norsca,norsca,wh3_dlc27_nor_sayl,Dolgan,wh_dlc08_nor_norsca,wh_dlc08_sc_nor_norsca,LOCKED_STANDARD,nor_mil@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,nor_mil,,wh_dlc08_nor_norsca,,,,,,,,,,,,,,,Norscan Tech,Norscan Tech,,,,,,,,wh3_dlc27_tech_nor_cam_army_07,wh3_dlc27_tech_nor_cam_army_08,node_parent,endpoint_resolved,technology_node_links_tables,db/technology_node_links_tables/data__.tsv,1022,wh3_dlc27_tech_nor_cam_army_08|wh3_dlc27_tech_nor_cam_army_07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,4,0.0000,0.0000,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dependency_link,warhammer_3,8.1.1,24237342,Norsca,norsca,wh3_dlc27_nor_sayl,Dolgan,wh_dlc08_nor_norsca,wh_dlc08_sc_nor_norsca,LOCKED_STANDARD,nor_mil@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,nor_mil,,wh_dlc08_nor_norsca,,,,,,,,,,,,,,,Norscan Tech,Norscan Tech,,,,,,,,wh3_dlc27_tech_nor_cam_army_08,wh3_dlc27_tech_nor_cam_army_09,node_parent,endpoint_resolved,technology_node_links_tables,db/technology_node_links_tables/data__.tsv,1023,wh3_dlc27_tech_nor_cam_army_09|wh3_dlc27_tech_nor_cam_army_08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,4,0.0000,0.0000,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dependency_link,warhammer_3,8.1.1,24237342,Norsca,norsca,wh3_dlc27_nor_sayl,Dolgan,wh_dlc08_nor_norsca,wh_dlc08_sc_nor_norsca,LOCKED_STANDARD,nor_mil@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,nor_mil,,wh_dlc08_nor_norsca,,,,,,,,,,,,,,,Norscan Tech,Norscan Tech,,,,,,,,wh3_dlc27_tech_nor_cam_army_08,wh3_dlc27_tech_nor_cam_army_11,node_parent,endpoint_resolved,technology_node_links_tables,db/technology_node_links_tables/data__.tsv,1024,wh3_dlc27_tech_nor_cam_army_11|wh3_dlc27_tech_nor_cam_army_08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,4,0.0000,0.0000,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dependency_link,warhammer_3,8.1.1,24237342,Norsca,norsca,wh3_dlc27_nor_sayl,Dolgan,wh_dlc08_nor_norsca,wh_dlc08_sc_nor_norsca,LOCKED_STANDARD,nor_mil@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,nor_mil,,wh_dlc08_nor_norsca,,,,,,,,,,,,,,,Norscan Tech,Norscan Tech,,,,,,,,wh3_dlc27_tech_nor_cam_army_08,wh3_dlc27_tech_nor_cam_army_13,node_parent,endpoint_resolved,technology_node_links_tables,db/technology_node_links_tables/data__.tsv,1025,wh3_dlc27_tech_nor_cam_army_13|wh3_dlc27_tech_nor_cam_army_08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,4,0.0000,0.0000,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
